,Hatch Time (Cycles),Height (m),Weight (kg),Base Experience Yield,Base Friendship,Male Ratio,Female Ratio,Pseudo Legendary,Legendary,Mythical,Ultra Beast,Paradox,Total EV Yield,Total Base Stat,Normal,Poison,Ground,Rock,Bug,Ghost,Steel,Dragon,Dark,Flying,Fire,Psychic,Ice,Fighting,Water,Grass,Electric,Fairy
458,20,1.0,50.5,131,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,334,1.0,2.0,0.5,2.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0
459,20,2.2,135.5,214,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,494,1.0,2.0,0.5,2.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,0.5,0.5,0.5,1.0
460,20,1.1,34.0,199,35,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,510,1.0,1.0,1.0,2.0,2.0,0.5,2.0,1.0,0.5,1.0,2.0,0.0,0.5,4.0,1.0,1.0,1.0,2.0
461,20,1.2,180.0,211,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,535,0.5,0.0,4.0,0.5,0.5,1.0,0.25,0.5,1.0,0.25,2.0,0.5,0.5,2.0,1.0,0.5,0.5,0.5
462,20,1.7,140.0,193,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,515,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
463,20,2.4,282.8,217,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,535,0.5,0.25,2.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,4.0,4.0,0.0,1.0
464,20,2.0,128.6,211,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,535,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0
465,25,1.8,138.6,199,70,0.75,0.25,0.0,0.0,0.0,0.0,0.0,3,540,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
466,25,1.6,68.0,199,70,0.75,0.25,0.0,0.0,0.0,0.0,0.0,3,540,1.0,1.0,2.0,2.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,2.0,0.5,1.0,0.5
467,10,1.5,38.0,220,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,3,545,1.0,2.0,0.0,2.0,0.25,1.0,2.0,0.0,0.5,1.0,1.0,1.0,2.0,0.25,1.0,0.5,2.0,1.0
468,20,1.9,51.5,198,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,515,1.0,1.0,0.0,4.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.25,1.0,0.25,2.0,1.0
469,35,1.0,25.5,196,35,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,525,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0
470,35,0.8,25.9,196,35,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,525,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0
471,20,2.0,42.5,192,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,510,1.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,1.0,0.0,1.0
472,20,2.5,291.0,207,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,530,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0
473,20,0.9,34.0,185,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,535,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
474,20,1.6,52.0,208,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,518,1.0,1.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0
475,20,1.4,340.0,198,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,525,0.25,0.0,4.0,0.5,0.5,1.0,1.0,0.5,1.0,0.25,1.0,0.5,0.5,4.0,2.0,1.0,1.0,0.5
476,25,2.2,106.6,210,35,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,525,0.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
477,20,1.3,26.6,187,70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,480,0.0,0.5,1.0,2.0,0.5,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0
478,20,0.3,0.3,132,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,440,1.0,2.0,0.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.5,0.5,0.25,1.0
479,80,0.3,0.3,210,140,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,580,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
480,80,0.3,0.3,210,140,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,580,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
481,80,0.3,0.3,210,140,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,580,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
482,120,5.4,683.0,220,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,680,0.5,0.0,2.0,0.5,0.5,1.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,2.0,0.5,0.25,0.5,1.0
483,120,4.2,336.0,220,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,680,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,0.25,1.0,1.0,1.0,0.25,1.0,1.0,2.0
484,10,1.7,430.0,215,100,0.5,0.5,0.0,1.0,0.0,0.0,0.0,3,600,0.5,0.0,4.0,1.0,0.25,1.0,0.25,0.5,1.0,0.5,1.0,0.5,0.25,2.0,2.0,0.25,1.0,0.25
485,120,3.7,420.0,220,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,670,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
486,120,4.5,750.0,220,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3,680,0.0,0.5,0.0,1.0,0.5,2.0,1.0,2.0,2.0,1.0,0.5,1.0,2.0,0.0,0.5,0.5,0.5,2.0
487,120,1.5,85.6,210,100,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,600,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
488,40,0.4,3.1,165,70,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,480,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
489,10,0.3,1.4,215,70,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,600,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
490,120,1.5,50.5,210,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,600,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0
491,120,0.2,2.1,64,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,600,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,0.5,0.5,0.25,1.0,1.0
492,120,3.2,320.0,255,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,720,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
493,120,0.4,4.0,270,100,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,600,1.0,1.0,2.0,2.0,1.0,2.0,0.5,1.0,2.0,1.0,0.5,0.5,0.5,0.5,2.0,0.5,1.0,0.5
494,20,0.6,8.1,62,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,308,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0
495,20,0.8,16.0,145,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,413,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0
496,20,3.3,63.0,238,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,3,528,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0
497,20,0.5,9.9,62,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,308,1.0,1.0,2.0,2.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,2.0,0.5,1.0,0.5
498,20,1.0,55.5,146,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,418,1.0,1.0,2.0,1.0,0.25,1.0,0.5,1.0,0.5,2.0,0.5,2.0,0.5,1.0,2.0,0.5,1.0,1.0
499,20,1.6,150.0,238,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,3,528,1.0,1.0,2.0,1.0,0.25,1.0,0.5,1.0,0.5,2.0,0.5,2.0,0.5,1.0,2.0,0.5,1.0,1.0
500,20,0.5,5.9,62,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,308,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
501,20,0.8,24.5,145,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,413,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
502,20,1.5,94.6,238,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,3,528,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.5,2.0,0.5,2.0,2.0,2.0
503,15,0.5,11.6,51,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,255,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
504,20,1.1,27.0,147,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,420,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
505,15,0.4,4.1,55,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,275,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
506,15,0.9,14.7,130,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,370,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
507,15,1.2,61.0,225,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,490,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
508,20,0.4,10.1,56,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,281,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0
509,20,1.1,37.5,156,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,446,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0
510,20,0.6,10.5,63,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,316,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0
511,20,1.1,30.5,174,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,498,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0
512,20,0.6,11.0,63,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,316,1.0,1.0,2.0,2.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,2.0,0.5,1.0,0.5
513,20,1.0,28.0,174,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,498,1.0,1.0,2.0,2.0,0.5,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,2.0,0.5,1.0,0.5
514,20,0.6,13.5,63,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,316,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
515,20,1.0,29.0,174,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,498,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
516,10,0.6,23.3,58,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,292,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
517,10,1.1,60.5,170,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,487,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0
518,15,0.3,2.1,53,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,264,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0
519,15,0.6,15.0,125,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,358,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0
520,15,1.2,29.0,220,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,478,1.0,1.0,0.0,2.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,1.0
521,20,0.8,29.8,59,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,295,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
522,20,1.6,79.5,174,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,497,1.0,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
523,15,0.4,18.0,56,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,280,0.5,0.5,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,1.0,1.0
524,15,0.9,102.0,137,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,390,0.5,0.5,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,1.0,1.0
525,15,1.7,260.0,232,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,505,0.5,0.5,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,2.0,1.0,1.0
526,15,0.4,2.1,65,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,313,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,0.25,1.0,0.5,2.0,1.0
527,15,0.9,10.5,149,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,425,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,0.25,1.0,0.5,2.0,1.0
528,20,0.3,8.5,66,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,328,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0
529,20,0.7,40.4,178,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,508,0.5,0.0,2.0,0.25,0.5,1.0,0.5,0.5,1.0,0.5,2.0,0.5,1.0,2.0,2.0,1.0,0.0,0.5
530,20,1.1,31.0,390,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,445,1.0,2.0,1.0,1.0,0.5,0.0,2.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
531,20,0.6,12.5,61,70,0.75,0.25,0.0,0.0,0.0,0.0,0.0,1,305,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
532,20,1.2,40.0,142,70,0.75,0.25,0.0,0.0,0.0,0.0,0.0,2,405,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
533,20,1.4,87.0,227,70,0.75,0.25,0.0,0.0,0.0,0.0,0.0,3,505,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
534,20,0.5,4.5,59,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,294,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
535,20,0.8,17.0,134,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,384,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,0.0,1.0
536,20,1.5,62.0,229,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,499,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,4.0,0.0,1.0
537,20,1.3,55.5,163,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,465,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
538,20,1.4,51.0,163,70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,465,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0
539,15,0.3,2.5,62,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,310,1.0,2.0,0.25,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,0.5,0.5,0.25,0.5,1.0
540,15,0.5,7.3,133,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,380,1.0,2.0,0.25,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,0.5,0.5,0.25,0.5,1.0
541,15,1.2,20.5,225,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,490,1.0,2.0,0.25,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,0.5,0.5,0.25,0.5,1.0
542,15,0.4,5.3,52,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,260,1.0,0.5,1.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.25,1.0,0.25,1.0,0.5
543,15,1.2,58.5,126,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,360,1.0,0.5,1.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.25,1.0,0.25,1.0,0.5
544,20,2.5,200.5,218,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,475,1.0,0.5,1.0,2.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.25,1.0,0.25,1.0,0.5
545,20,0.3,0.6,56,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,280,1.0,4.0,0.5,1.0,1.0,1.0,2.0,0.0,0.5,2.0,2.0,1.0,2.0,0.5,0.5,0.5,0.5,1.0
546,20,0.7,6.6,168,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,480,1.0,4.0,0.5,1.0,1.0,1.0,2.0,0.0,0.5,2.0,2.0,1.0,2.0,0.5,0.5,0.5,0.5,1.0
547,20,0.5,6.6,56,70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,280,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0
548,20,1.1,16.3,168,70,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,480,1.0,2.0,0.5,0.5,1.0,1.0,1.0,1.0,0.5,4.0,2.0,2.0,2.0,1.0,0.5,0.5,0.5,2.0
549,40,1.0,18.0,161,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,460,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,2.0,2.0,1.0
550,20,0.7,15.2,58,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,292,1.0,0.5,1.0,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0
551,20,1.0,33.4,123,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,351,1.0,0.5,1.0,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0
552,20,1.5,96.3,234,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,509,1.0,0.5,1.0,0.5,2.0,0.5,1.0,1.0,0.5,1.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0
553,20,0.6,37.5,63,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,315,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,1.0,1.0,1.0,1.0
554,20,1.3,92.9,168,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,480,1.0,1.0,2.0,4.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,2.0,2.0,0.5,1.0,0.5
555,20,1.0,28.0,161,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,461,1.0,2.0,0.5,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0.5,0.5,0.5,1.0
556,20,0.3,14.5,65,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,325,0.5,0.5,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
557,20,1.4,200.0,170,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,475,0.5,0.5,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
558,15,0.6,11.8,70,35,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,348,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.25,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0
559,15,1.1,30.0,171,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,488,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.25,2.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,4.0
560,20,1.4,14.0,172,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,490,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.5,2.0,0.25,1.0,0.5,2.0,1.0
561,25,0.5,1.5,61,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,303,0.0,0.25,1.0,0.5,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0
562,25,1.7,76.5,169,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,483,0.0,0.5,1.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
563,30,0.7,16.5,71,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,355,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,1.0,0.5,2.0,1.0,4.0,2.0,1.0
564,30,1.2,81.0,173,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,495,0.5,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,1.0,0.5,2.0,1.0,4.0,2.0,1.0
565,30,0.5,9.5,71,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,401,0.5,0.5,0.0,2.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,2.0,1.0,2.0,1.0
566,30,1.4,32.0,177,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,567,0.5,0.5,0.0,2.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,2.0,1.0,2.0,1.0,2.0,1.0
567,20,0.6,31.0,66,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,329,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,0.5
568,20,1.9,107.3,166,70,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,474,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,0.5
569,25,0.7,12.5,66,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,1,330,0.0,0.5,1.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
570,20,1.6,81.1,179,70,0.875,0.125,0.0,0.0,0.0,0.0,0.0,2,510,0.0,0.5,1.0,1.0,0.5,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
571,15,0.4,5.8,60,70,0.25,0.75,0.0,0.0,0.0,0.0,0.0,1,300,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
572,15,0.5,7.5,165,70,0.25,0.75,0.0,0.0,0.0,0.0,0.0,2,470,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0
